Weapon,Animal,HighThreat,LowThreat,Danger,Safe,Full_Loop.thisRepN,Full_Loop.thisTrialN,Full_Loop.thisN,Full_Loop.thisIndex,Weapon_loop.thisRepN,Weapon_loop.thisTrialN,Weapon_loop.thisN,Weapon_loop.thisIndex,Weapon_img_loop.thisRepN,Weapon_img_loop.thisTrialN,Weapon_img_loop.thisN,Weapon_img_loop.thisIndex,Animal_loop.thisRepN,Animal_loop.thisTrialN,Animal_loop.thisN,Animal_loop.thisIndex,Animal_img_loop.thisRepN,Animal_img_loop.thisTrialN,Animal_img_loop.thisN,Animal_img_loop.thisIndex,Low_Threat_loop.thisRepN,Low_Threat_loop.thisTrialN,Low_Threat_loop.thisN,Low_Threat_loop.thisIndex,Low_Threat_img_loop.thisRepN,Low_Threat_img_loop.thisTrialN,Low_Threat_img_loop.thisN,Low_Threat_img_loop.thisIndex,Safe_loop.thisRepN,Safe_loop.thisTrialN,Safe_loop.thisN,Safe_loop.thisIndex,Safe_img_loop.thisRepN,Safe_img_loop.thisTrialN,Safe_img_loop.thisN,Safe_img_loop.thisIndex,Danger_loop.thisRepN,Danger_loop.thisTrialN,Danger_loop.thisN,Danger_loop.thisIndex,Danger_img_loop.thisRepN,Danger_img_loop.thisTrialN,Danger_img_loop.thisN,Danger_img_loop.thisIndex,High_Threat_loop.thisRepN,High_Threat_loop.thisTrialN,High_Threat_loop.thisN,High_Threat_loop.thisIndex,High_Threat_img_loop.thisRepN,High_Threat_img_loop.thisTrialN,High_Threat_img_loop.thisN,High_Threat_img_loop.thisIndex,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.corr,trigger_resp.rt,wait.started,weapon_img.started,ISI_weapon.started,weapon_img.stopped,ITI_Weapon.started,anima_img.started,ISI_animal.started,anima_img.stopped,ITI_Animal.started,Low_Threat_img.started,ISI_low_threat.started,Low_Threat_img.stopped,ITI_Low_Threat.started,safe_img.started,ISI_safe.started,safe_img.stopped,ITI_Safe.started,danger_img.started,ISI_danger.started,danger_img.stopped,ITI_Danger.started,High_Threat_img.started,ISI_High_Threat.started,High_Threat_img.stopped,ITI_High_Threat.started,completion.started,completion_resp.started,completion_resp.keys,completion_resp.rt,participant,session (pre/post),date,expName,psychopyVersion,frameRate,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.75256533187348,146.0352949843509,146.05187467264477,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.15346224152017,146.4350162858609,146.46837477351073,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.55308796977624,146.83538811141625,146.86900231451727,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.95369133295026,147.23595819459297,147.26920233573765,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.35257096379064,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,159.350163711817,159.6281781315338,159.66147717030253,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,159.74688611726742,160.0299059029203,160.04615904926322,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.14986857248005,160.42909444030374,160.46264236792922,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,160.54710752877872,160.8287719374057,160.86241430044174,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,160.94747565651778,161.22926920291502,161.26231935294345,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,161.34764410438947,161.6308689743746,161.6473923427984,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,161.74789049010724,162.0296897252556,162.0630612974055,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,162.1483485022327,162.43002656416502,162.4633048386313,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.54672125342768,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.54117572761606,174.8223796209786,174.85557398432866,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.94014808733482,175.22252844227478,175.2559520676732,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.34140851686243,175.62426161812618,175.6409718664363,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.74183268018533,176.02310711576138,176.0561006614007,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.1409941953607,176.42334127018694,176.45684198010713,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5421553538181,176.82370797579642,176.85706959234085,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,0,0,0,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.94162918871734,177.22389206814114,177.25719167583156,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,0,0,0,0,1,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.3420158054214,177.62572735955473,177.64202715468127,,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.74218795110937,,,,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7550545037957,190.0332754299743,190.0664282643702,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.15168275812175,190.43371694430243,190.46720343199559,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.55209127697162,190.83375853009056,190.86709369334858,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.95227252494078,191.23404160910286,191.2671042747097,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.35213405743707,191.63471466104966,191.65157680260018,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.7529902915703,192.03452186472714,192.0678897391772,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.15332627715543,192.43485472141765,192.46818220475689,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.55346599617042,192.83525470702443,192.8684772303095,,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.95223213382997,,,,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.94728337216657,205.2272815061733,205.2607202072395,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.34612801636104,205.62759843398817,205.6610158017138,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7464944375679,206.02791934413835,206.06132021395024,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.14682900090702,206.4283469207585,206.46141840412747,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5470694132382,206.82861520862207,206.8620621584123,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.94684703461826,207.2287660209695,207.26211938867345,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.34700154478196,207.6291321576573,207.6622750365641,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7480492099421,208.0291279478697,208.06258087104652,,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.14621801453177,,,,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.1428271542536,220.4220732175745,220.45532503875438,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.53998817282263,220.8221051322762,220.85533419786952,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.94053038046695,221.22238878009375,221.25564373005182,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.34015497087967,221.62260899692774,221.6393459829269,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.74018461001106,222.02282096480485,222.03933067980688,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.14065143989865,222.42311911925208,222.43966694979463,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.541923816083,222.8243092909688,222.8406426506117,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.94189798855223,223.22367190825753,223.2568819160806,,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3401381886797,,,,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.35194803087506,235.63258047564887,235.66594323003665,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.75128504808526,236.03286213241518,236.06628205999732,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.15057001204696,236.4334393267054,236.44977951294277,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.55182389938273,236.83346526802052,236.86667214694899,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.95235672045965,237.2338683825219,237.26698480802588,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.35249587055296,237.63404479483142,237.6672129892977,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.75184056779835,238.03435973147862,238.05100626428612,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.15297641069628,238.43457653501537,238.4677296539303,,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.55127207748592,,,,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/stick.png,img/lion.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,250.54758823954035,250.82839248864911,250.86143382103182,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/fist.png,img/grizzly.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,250.9488188023679,251.228680118802,251.26201954868156,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/grenade.png,img/goose.png,img/grizzly.png,img/goose.png,img/fist.png,img/grenade.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,251.34581029217225,251.62732138531283,251.66066963295452,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
img/gun.png,img/cat.png,img/lion.png,img/cat.png,img/stick.png,img/gun.png,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,251.74593550455756,252.0276755753439,252.06102268525865,,,,,,Maddy,post,2023-12-14_09h35.29.989,Localizer,2023.1.0,59.953222659860586,
